,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
355,356,20,2,105.0,11249,Pave,,3,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,6,5,1995,1995,1,1,1,1,1,0,1,1,1,1,1,1,2,334,7,544,322,1200,1,3,1,1,1200,0,0,1200,1,0,2,0,3,1,1,6,1,0,5,1,1995,1,2,521,2,2,1,0,26,0,0,0,0,,,,0,8,2007,1,Normal,177500
356,357,20,2,,9248,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,1,6,6,1992,1992,1,1,4,4,2,106,2,2,1,1,2,1,1,560,3,0,598,1158,1,1,1,1,1167,0,0,1167,1,0,2,0,3,1,1,6,1,0,5,1,1992,1,2,400,2,2,1,120,26,0,0,0,0,,,,0,7,2009,1,Normal,173000
357,358,120,1,44.0,4224,Pave,,1,1,AllPub,1,1,MeadowV,Norm,Norm,4,1,5,5,1976,1976,1,1,6,6,1,0,2,2,1,1,2,1,2,874,3,0,268,1142,1,2,1,1,1142,0,0,1142,1,0,1,1,3,1,2,6,1,1,Po,1,1976,3,2,528,2,2,1,536,90,0,0,0,0,,MnPrv,,0,8,2007,1,Normal,134000
358,359,80,2,92.0,6930,Pave,,2,1,AllPub,1,1,ClearCr,Norm,Norm,1,3,5,4,1958,1958,2,1,3,12,2,120,2,2,2,2,2,4,7,300,4,294,468,1062,1,3,1,2,1352,0,0,1352,0,1,1,0,3,1,1,6,3,0,5,3,1958,2,1,288,2,2,1,168,0,294,0,0,0,,,,0,7,2006,1,Abnorml,130000
359,360,60,2,78.0,12011,Pave,,2,1,AllPub,4,1,NoRidge,Norm,Norm,1,2,8,5,1998,1998,1,1,1,1,2,530,1,2,1,1,2,4,1,956,3,0,130,1086,1,3,1,1,1086,838,0,1924,1,0,2,1,3,1,1,7,1,1,2,1,1998,1,2,592,2,2,1,208,75,0,0,374,0,,,,0,6,2006,1,Normal,280000
360,361,85,2,,7540,Pave,,2,1,AllPub,4,1,Mitchel,Norm,Norm,1,6,6,6,1978,1978,1,1,1,1,1,0,2,2,2,1,2,4,1,773,3,0,115,888,1,3,1,1,912,0,0,912,1,0,1,0,2,1,2,5,1,1,2,1,1978,1,2,470,2,2,1,0,0,0,0,192,0,,MnPrv,,0,6,2007,1,Normal,156000
361,362,50,2,,9144,Pave,Pave,1,1,AllPub,1,1,BrkSide,Norm,Norm,1,4,5,5,1940,1982,1,1,2,2,1,0,2,2,2,2,2,1,4,399,3,0,484,883,1,1,1,1,988,517,0,1505,1,0,1,0,3,1,2,8,1,0,5,2,1940,2,1,240,2,2,2,0,0,0,0,0,0,,,,0,7,2008,1,Normal,145000
362,363,85,2,64.0,7301,Pave,,1,1,AllPub,3,1,Edwards,Norm,Norm,1,6,7,5,2003,2003,1,1,4,4,2,500,1,2,5,5,5,5,5,0,5,0,0,0,1,3,1,1,495,1427,0,1922,0,0,3,0,4,1,1,7,1,1,3,3,2003,1,2,672,2,2,1,0,0,177,0,0,0,,,,0,7,2009,4,Normal,198500
363,364,160,1,21.0,1680,Pave,,1,1,AllPub,1,1,BrDale,Norm,Norm,5,2,6,8,1972,2007,1,1,4,4,2,510,2,2,2,2,2,1,2,162,3,0,321,483,1,1,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,5,2,1972,2,1,264,2,2,1,250,0,0,0,0,0,,,,0,5,2009,1,Normal,118000
364,365,60,2,,18800,Pave,,2,1,AllPub,2,1,NWAmes,Norm,Norm,1,2,6,5,1976,1976,1,1,4,4,2,120,2,2,1,1,2,3,1,712,3,0,84,796,1,2,1,1,790,784,0,1574,1,0,2,1,3,1,2,6,1,1,2,1,1976,3,2,566,2,2,1,306,111,0,0,0,0,,,,0,7,2006,1,Normal,190000
365,366,70,1,59.0,10690,Pave,,1,1,AllPub,1,1,IDOTRR,Norm,Norm,1,2,5,7,1920,1997,2,1,1,1,1,0,2,1,2,2,4,1,4,456,3,0,216,672,1,1,1,3,672,672,0,1344,0,0,1,0,3,1,2,6,1,0,5,2,1964,2,1,468,2,4,1,0,128,218,0,0,0,,,,0,7,2009,1,Normal,147000
366,367,20,2,,9500,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,6,5,1963,1963,1,1,7,7,2,247,2,2,2,1,2,1,7,609,3,0,785,1394,1,1,1,1,1394,0,0,1394,1,0,1,1,3,1,2,6,1,2,1,1,1963,1,2,514,2,2,1,0,76,0,0,185,0,,,,0,7,2009,1,Normal,159000
367,368,80,2,101.0,9150,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,3,6,5,1962,1962,1,4,7,7,2,305,2,2,2,1,2,2,1,371,3,0,728,1099,1,1,1,1,1431,0,0,1431,0,1,1,0,3,1,2,6,1,1,1,6,1962,1,1,296,2,2,1,64,110,0,0,0,0,,,,0,12,2008,1,Normal,165000
368,369,20,2,78.0,7800,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1954,1954,1,1,4,4,2,200,2,2,1,2,2,1,6,540,3,0,728,1268,1,1,1,1,1268,0,0,1268,0,0,1,0,2,1,2,7,1,1,1,1,1954,3,1,244,2,2,1,0,98,0,0,0,0,,,,0,3,2010,1,Normal,132000
369,370,20,2,,9830,Pave,,2,1,AllPub,3,1,NAmes,Norm,Norm,1,1,5,7,1959,2006,1,1,3,3,1,0,2,1,2,2,2,1,2,72,4,258,733,1063,1,3,1,1,1287,0,0,1287,1,0,1,0,3,1,1,7,1,1,1,2,1997,3,2,576,2,2,1,364,17,0,0,182,0,,,,0,3,2010,1,Normal,162000
370,371,60,2,,8121,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,2,6,5,2000,2000,1,1,1,1,1,0,2,2,1,1,2,1,3,0,3,0,953,953,1,3,1,1,953,711,0,1664,0,0,2,1,3,1,2,7,1,1,2,1,2000,1,2,460,2,2,1,100,40,0,0,0,0,,,,0,1,2006,1,Normal,172400
371,372,50,2,80.0,17120,Pave,,1,1,AllPub,1,1,ClearCr,Feedr,Norm,1,4,4,4,1959,1959,1,1,5,7,1,0,2,2,2,5,5,5,5,0,5,0,0,0,1,2,1,1,1120,468,0,1588,0,0,2,0,4,1,2,7,3,1,1,2,1991,3,2,680,2,2,2,0,59,0,0,0,0,,,,0,7,2008,1,Normal,134432
372,373,120,2,50.0,7175,Pave,,1,1,AllPub,1,1,SawyerW,Norm,Norm,4,1,6,5,1984,1984,1,1,7,7,1,0,2,2,2,1,2,1,2,623,6,121,0,744,1,2,1,1,752,0,0,752,1,0,1,0,2,1,2,4,1,0,5,1,1984,2,1,264,2,2,1,353,0,0,0,90,0,,MnPrv,,0,2,2010,1,Normal,125000
373,374,20,2,79.0,10634,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1953,1953,1,1,2,2,1,0,2,2,1,2,2,1,7,428,6,180,0,608,1,2,1,1,1319,0,0,1319,1,0,1,0,3,1,2,5,3,0,5,1,1953,2,1,270,2,2,1,66,0,0,0,0,0,,GdWo,,0,11,2009,1,Normal,123000
374,375,60,2,65.0,8200,Pave,,1,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,7,5,2003,2004,1,1,1,1,1,0,1,2,1,1,2,1,3,0,3,0,847,847,1,3,1,1,847,1081,0,1928,0,0,2,1,4,1,1,8,1,1,1,3,2003,3,2,434,2,2,1,100,48,0,0,0,0,,,,0,7,2007,1,Normal,219500
375,376,30,2,,10020,Pave,,2,3,AllPub,1,3,Edwards,Norm,Norm,1,1,1,1,1922,1950,1,1,3,3,1,0,4,4,3,4,6,2,7,350,3,0,333,683,1,1,2,3,904,0,0,904,1,0,0,1,1,1,4,4,4,0,5,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,,,0,3,2009,1,Normal,61000
376,377,85,2,57.0,8846,Pave,,2,1,AllPub,4,1,CollgCr,Norm,Norm,1,6,5,5,1996,1996,1,1,1,1,1,0,1,2,1,1,2,4,1,298,3,0,572,870,1,3,1,1,914,0,0,914,0,0,1,0,2,1,2,5,1,0,5,2,1998,2,2,576,2,2,1,0,0,0,0,0,0,,,,0,7,2006,1,Normal,148000
377,378,60,3,102.0,11143,Pave,,2,1,AllPub,3,1,Somerst,Norm,Norm,1,2,8,5,2004,2005,1,1,6,6,1,0,1,2,1,1,2,1,3,0,3,0,1580,1580,1,3,1,1,1580,886,0,2466,0,0,3,0,4,1,1,8,1,1,1,1,2004,1,2,610,2,2,1,159,214,0,0,0,0,,,,0,12,2007,1,Normal,340000
378,379,20,2,88.0,11394,Pave,,1,1,AllPub,3,1,StoneBr,Norm,Norm,1,1,9,2,2010,2010,2,1,1,1,3,350,1,2,1,3,2,4,1,1445,3,0,411,1856,1,3,1,1,1856,0,0,1856,1,0,1,1,1,1,3,8,1,1,3,1,2010,3,3,834,2,2,1,113,0,0,0,0,0,,,,0,6,2010,2,Partial,394432
379,380,60,2,60.0,8123,Pave,,2,1,AllPub,1,1,Gilbert,RRAn,Norm,1,2,6,5,2000,2000,1,1,1,1,2,16,2,2,1,1,2,1,3,0,3,0,982,982,1,3,1,1,1007,793,0,1800,0,0,2,1,3,1,2,7,1,1,2,1,2000,3,2,463,2,2,1,100,63,0,0,0,0,,,,0,6,2009,1,Normal,179000
380,381,50,2,50.0,5000,Pave,Pave,1,1,AllPub,1,1,SWISU,Norm,Norm,1,4,5,6,1924,1950,1,1,8,3,1,0,2,2,3,2,2,1,6,218,3,0,808,1026,1,2,1,1,1026,665,0,1691,0,0,2,0,3,1,1,6,1,1,1,2,1924,2,1,308,2,2,1,0,0,242,0,0,0,,,,0,5,2010,1,Normal,127000
381,382,20,3,60.0,7200,Pave,Pave,1,1,AllPub,1,1,Somerst,Norm,Norm,1,1,7,5,2006,2006,1,1,1,1,1,0,1,2,1,1,1,1,3,0,3,0,1293,1293,1,3,1,1,1301,0,0,1301,1,0,2,0,2,1,1,5,1,1,1,1,2006,1,2,572,2,2,1,216,121,0,0,0,0,,,,0,8,2006,2,Partial,187750
382,383,60,2,79.0,9245,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,2,7,5,2006,2006,1,1,1,1,1,0,1,2,1,1,2,4,3,0,3,0,939,939,1,3,1,1,939,858,0,1797,0,0,2,1,3,1,1,8,1,0,5,1,2006,1,2,639,2,2,1,144,53,0,0,0,0,,,,0,4,2007,1,Normal,213500
383,384,45,5,60.0,9000,Pave,,1,1,AllPub,3,1,SawyerW,Norm,Norm,1,5,6,3,1928,1950,1,1,3,3,1,0,2,2,3,4,4,1,3,0,3,0,784,784,1,2,2,3,784,0,0,784,0,0,1,0,2,1,2,5,1,0,5,2,1950,2,2,360,4,4,2,0,0,91,0,0,0,,,,0,10,2009,1,Normal,76000
384,385,60,2,,53107,Pave,,3,3,AllPub,3,2,ClearCr,Feedr,Norm,1,2,6,5,1992,1992,1,1,4,4,1,0,1,2,1,1,2,4,1,985,3,0,595,1580,1,3,1,1,1079,874,0,1953,1,0,2,1,3,1,1,9,1,2,Fa,1,1992,3,2,501,2,2,1,216,231,0,0,0,0,,,,0,6,2007,1,Normal,240000
385,386,120,2,43.0,3182,Pave,,1,1,AllPub,1,1,Blmngtn,Norm,Norm,4,1,8,5,2004,2005,1,1,1,1,2,16,1,2,1,1,2,1,1,24,3,0,1232,1256,1,3,1,1,1269,0,0,1269,0,0,2,0,2,1,1,6,1,1,2,1,2004,3,2,430,2,2,1,146,20,0,0,144,0,,,,0,4,2010,1,Normal,192000
386,387,50,2,58.0,8410,Pave,,1,1,AllPub,2,1,Edwards,Feedr,Norm,1,4,5,3,1910,1996,3,1,3,1,1,0,2,4,1,2,2,1,3,0,3,0,658,658,1,2,1,1,658,526,0,1184,0,0,1,0,5,1,2,8,1,0,5,5,0,4,0,0,5,5,2,0,151,0,0,0,0,,,,0,5,2006,1,AdjLand,81000
387,388,80,2,72.0,7200,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,3,6,6,1976,1976,2,1,2,2,2,255,2,2,2,2,2,4,2,631,3,0,410,1041,1,3,1,1,1125,0,0,1125,1,0,1,0,3,1,2,6,1,1,Fa,2,1977,2,1,352,2,2,1,296,0,0,0,0,0,,GdWo,,0,10,2009,1,Abnorml,125000
388,389,20,2,93.0,9382,Pave,,2,1,AllPub,4,1,CollgCr,Norm,Norm,1,1,7,5,1999,2000,1,1,1,1,2,125,1,2,1,1,2,1,3,0,3,0,1468,1468,1,3,1,1,1479,0,0,1479,0,0,2,0,3,1,1,6,1,0,5,1,1999,1,2,577,2,2,1,120,25,0,0,0,0,,,,0,7,2008,1,Normal,191000
389,390,60,2,96.0,12474,Pave,,1,1,AllPub,1,1,NridgHt,Norm,Norm,1,2,10,5,2007,2008,1,1,1,1,3,272,3,2,1,3,2,4,1,1280,3,0,402,1682,1,3,1,1,1742,590,0,2332,1,0,2,1,3,1,3,9,1,1,3,3,2008,3,3,846,2,2,1,196,134,0,0,0,0,,,,0,8,2008,2,Partial,426000
390,391,50,2,50.0,8405,Pave,Grvl,1,1,AllPub,1,1,Edwards,Norm,Norm,1,4,5,8,1900,1950,1,1,2,2,1,0,2,2,3,2,1,1,4,241,7,391,229,861,1,3,1,1,961,406,0,1367,1,0,1,0,4,1,2,7,1,0,5,2,1978,2,1,384,2,2,1,0,130,112,0,0,0,,MnPrv,,0,4,2008,1,Normal,119000
391,392,60,2,71.0,12209,Pave,,2,1,AllPub,4,1,Mitchel,Norm,Norm,1,2,6,5,2001,2002,1,1,1,1,1,0,2,2,1,3,2,1,2,690,3,0,114,804,1,3,1,1,804,1157,0,1961,1,0,2,1,3,1,1,7,1,1,2,3,2001,3,2,560,2,2,1,125,192,0,0,0,0,,,,0,6,2009,1,Normal,215000
392,393,20,2,,8339,Pave,,2,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,7,1959,1959,1,1,2,2,1,0,2,2,5,5,5,5,5,0,5,0,0,0,1,2,1,1,882,0,0,882,0,0,1,0,3,1,2,5,1,0,5,1,1959,1,1,294,2,2,1,0,0,0,0,0,0,,MnPrv,Shed,1200,7,2007,1,Normal,106500
393,394,30,2,,7446,Pave,,1,1,AllPub,3,1,BrkSide,Feedr,Norm,1,1,4,5,1941,1950,1,1,5,5,1,0,2,2,2,2,2,1,4,266,3,0,522,788,1,2,1,3,788,0,0,788,0,0,1,0,2,1,2,4,1,2,2,5,0,4,0,0,5,5,1,0,0,0,0,0,0,,GdWo,,0,4,2006,1,Abnorml,100000
394,395,50,2,60.0,10134,Pave,,1,1,AllPub,1,1,OldTown,Norm,Norm,1,4,5,6,1940,1950,1,1,2,2,1,0,2,2,2,2,2,1,3,0,3,0,735,735,1,1,1,3,735,299,0,1034,0,0,1,0,2,1,2,5,1,0,5,2,1940,2,1,240,2,2,1,0,39,0,0,0,0,,,,0,7,2007,1,Normal,109000
395,396,20,2,68.0,9571,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,1,5,6,1956,1956,1,1,3,3,1,0,2,2,2,2,2,4,7,739,3,0,405,1144,1,2,1,1,1144,0,0,1144,1,0,1,0,3,1,2,6,1,0,5,1,1956,2,1,596,2,2,1,44,0,0,0,0,0,,,,0,6,2010,1,Normal,129000
396,397,20,2,60.0,7200,Pave,,1,3,AllPub,1,1,CollgCr,Norm,Norm,1,1,5,5,1972,1972,2,1,2,2,1,0,2,2,2,2,2,4,4,777,3,0,117,894,1,2,1,1,894,0,0,894,0,0,1,0,2,1,2,6,1,0,5,2,1985,1,2,600,2,2,1,215,0,0,0,0,0,,,,0,9,2009,1,Normal,123000
397,398,60,2,69.0,7590,Pave,,1,1,AllPub,1,1,NAmes,PosN,Norm,1,2,5,5,1962,1962,1,1,1,1,2,288,2,2,2,2,2,1,2,540,3,0,324,864,1,2,1,1,876,936,0,1812,0,0,2,0,4,1,2,8,1,1,2,1,1962,1,1,264,2,2,1,0,168,0,0,0,0,,,,0,7,2007,1,Normal,169500
398,399,30,1,60.0,8967,Pave,,1,1,AllPub,3,1,IDOTRR,Norm,Norm,1,1,5,2,1920,1950,1,1,2,2,1,0,2,4,3,4,6,1,3,0,3,0,961,961,1,1,1,6,1077,0,0,1077,0,0,1,0,2,1,2,6,6,0,5,2,1920,2,1,338,6,6,2,0,0,0,0,0,0,,,,0,11,2007,1,Abnorml,67000
399,400,60,3,65.0,8125,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,2,7,5,2006,2007,1,1,6,6,3,100,1,2,1,1,2,1,1,812,3,0,280,1092,1,3,1,1,1112,438,0,1550,1,0,2,0,2,1,1,7,1,0,5,1,2007,3,2,438,2,2,1,0,168,0,0,0,0,,,,0,10,2009,1,Normal,241000
400,401,120,2,38.0,14963,Pave,,3,1,AllPub,1,1,Veenker,Norm,Norm,4,1,8,5,1996,1996,1,1,8,8,1,0,1,2,1,1,2,1,1,786,3,0,474,1260,1,3,1,1,1288,0,0,1288,1,0,1,1,1,1,3,4,1,2,1,1,1996,3,2,500,2,2,1,120,30,0,0,224,0,,,,0,12,2008,1,Normal,245500
401,402,20,2,65.0,8767,Pave,,2,1,AllPub,1,1,CollgCr,Norm,Norm,1,1,7,5,2005,2005,1,1,1,1,1,0,1,2,1,1,2,4,1,24,3,0,1286,1310,1,3,1,1,1310,0,0,1310,0,0,2,0,3,1,1,6,1,1,1,1,2005,3,2,400,2,2,1,0,0,0,0,0,0,,,,0,7,2006,2,Partial,164990
402,403,30,2,60.0,10200,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,1,5,8,1940,1997,1,1,3,3,1,0,2,2,1,2,2,1,3,0,3,0,672,672,1,3,1,1,672,0,0,672,0,0,1,0,2,1,2,4,1,0,5,2,1940,2,1,240,2,2,2,168,0,0,0,0,0,,GdPrv,,0,8,2008,1,Normal,108000
403,404,60,2,93.0,12090,Pave,,1,1,AllPub,3,1,NoRidge,Norm,Norm,1,2,8,5,1998,1998,2,1,1,1,2,650,1,2,1,1,2,1,3,0,3,0,1141,1141,1,1,1,1,1165,1098,0,2263,0,0,2,1,4,1,1,10,1,1,2,3,1998,3,2,420,2,2,1,144,123,0,0,0,0,,,,0,7,2006,1,Abnorml,258000
404,405,60,2,,10364,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,2,6,5,1995,1996,1,1,2,2,1,0,2,2,1,1,2,1,3,0,3,0,806,806,1,1,1,1,806,766,0,1572,0,0,2,1,3,1,2,7,1,1,2,3,1995,3,2,373,2,2,1,0,40,0,0,0,0,,,,0,5,2007,1,Normal,168000
405,406,20,2,,9991,Pave,,2,1,AllPub,3,1,Sawyer,Feedr,Norm,1,1,4,4,1976,1993,1,1,7,7,1,0,2,2,2,2,2,1,7,1116,3,0,165,1281,1,3,1,1,1620,0,0,1620,1,0,2,0,3,1,2,8,2,1,2,1,1993,2,2,490,2,2,1,120,78,0,0,0,0,,GdWo,,0,6,2009,1,Normal,150000
406,407,50,2,51.0,10480,Pave,,1,1,AllPub,1,1,SWISU,Norm,Norm,1,4,6,5,1936,1950,1,1,2,2,1,0,2,2,3,2,2,1,3,0,3,0,1064,1064,1,3,1,3,1166,0,473,1639,0,0,1,0,3,1,2,6,6,0,5,2,1936,2,1,240,2,2,1,0,0,0,0,0,0,,,,0,3,2008,1,Normal,115000
407,408,70,2,63.0,15576,Pave,,1,1,AllPub,1,1,Crawfor,Norm,Norm,1,2,6,7,1915,1976,1,1,3,7,1,0,2,2,3,1,2,1,3,0,3,0,840,840,1,3,1,1,840,840,0,1680,0,0,2,0,4,1,2,8,1,0,5,1,1960,2,1,308,2,2,1,0,0,160,0,0,0,,,,0,3,2008,1,Normal,177000
408,409,60,2,109.0,14154,Pave,,1,1,AllPub,3,1,NridgHt,Norm,Norm,1,2,7,5,2006,2006,1,1,1,1,2,350,1,2,1,3,1,1,3,0,3,0,1063,1063,1,3,1,1,1071,1101,0,2172,0,0,2,1,3,1,1,9,1,1,1,1,2006,1,3,947,2,2,1,192,62,0,0,0,0,,,,0,8,2007,2,Partial,280000
409,410,60,3,85.0,10800,Pave,,1,1,AllPub,1,1,Somerst,Norm,Norm,1,2,8,5,2007,2008,1,1,1,1,3,100,1,2,1,3,2,1,1,789,3,0,245,1034,1,3,1,1,1050,1028,0,2078,1,0,2,1,3,1,3,8,1,1,1,1,2008,3,3,836,2,2,1,0,102,0,0,0,0,,,,0,4,2008,2,Partial,339750
410,411,20,2,68.0,9571,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,1,5,3,1958,1958,1,1,13,13,1,0,2,4,2,2,4,1,3,0,3,0,1276,1276,1,2,1,3,1276,0,0,1276,0,0,1,0,3,1,2,5,5,0,5,1,1958,2,1,350,2,2,1,0,0,0,0,0,0,,,,0,6,2009,3,Abnorml,60000
411,412,190,2,100.0,34650,Pave,,1,2,AllPub,1,1,Gilbert,Norm,Norm,2,1,5,5,1955,1955,2,1,3,3,1,0,2,2,2,2,2,3,4,1056,3,0,0,1056,1,2,2,1,1056,0,0,1056,1,0,1,0,3,1,2,5,1,0,5,1,1955,3,2,572,2,2,1,264,0,0,0,0,0,,,,0,1,2006,1,Normal,145000
412,413,20,3,,4403,Pave,,3,1,AllPub,1,1,Somerst,Norm,Norm,1,1,7,5,2009,2009,1,1,2,2,3,432,3,2,1,3,2,4,1,578,3,0,892,1470,1,3,1,1,1478,0,0,1478,1,0,2,1,2,1,1,7,1,1,1,1,2009,3,2,484,2,2,1,0,144,0,0,0,0,,,,0,6,2010,2,Partial,222000
413,414,30,1,56.0,8960,Pave,Grvl,1,1,AllPub,1,1,OldTown,Artery,Norm,1,1,5,6,1927,1950,1,1,5,5,1,0,2,2,2,2,2,1,3,0,3,0,1008,1008,1,1,1,3,1028,0,0,1028,0,0,1,0,2,1,2,5,1,1,1,2,1927,2,2,360,2,2,1,0,0,130,0,0,0,,,,0,3,2010,1,Normal,115000
414,415,60,2,59.0,11228,Pave,,3,1,AllPub,4,1,SawyerW,Norm,Norm,1,2,7,5,1993,1993,1,1,1,1,1,0,1,2,1,1,2,1,7,50,1,531,499,1080,1,3,1,1,1080,1017,0,2097,0,1,2,1,3,1,1,9,1,1,2,1,1993,2,3,678,2,2,1,196,187,0,0,0,0,,,,0,12,2008,1,Normal,228000
415,416,20,2,73.0,8899,Pave,,2,1,AllPub,1,1,Gilbert,Norm,Norm,1,1,7,5,2007,2007,1,1,1,1,1,0,1,2,1,1,2,4,1,24,3,0,1316,1340,1,3,1,1,1340,0,0,1340,0,0,2,0,3,1,1,6,1,0,5,1,2007,3,2,396,2,2,1,100,30,0,0,0,0,,,,0,8,2007,2,Partial,181134
416,417,60,2,74.0,7844,Pave,,1,1,AllPub,1,1,Sawyer,Norm,Norm,1,2,6,7,1978,1978,2,1,4,4,2,203,2,2,2,2,2,1,2,209,3,0,463,672,1,2,1,1,672,728,0,1400,0,0,1,1,3,1,2,6,1,1,2,1,1978,3,2,440,2,2,1,0,0,0,0,0,0,,,,0,3,2006,1,Normal,149500
417,418,70,2,86.0,22420,Pave,,2,1,AllPub,1,1,Crawfor,Feedr,Norm,1,2,6,6,1918,1950,2,1,3,11,1,0,2,2,3,1,2,1,7,1128,3,0,242,1370,2,2,2,3,1370,1254,0,2624,1,0,2,1,4,1,2,10,1,1,1,2,1918,2,3,864,2,2,2,0,0,0,0,0,0,,,,0,11,2007,1,Normal,239000
418,419,50,2,60.0,8160,Pave,,1,1,AllPub,1,1,Edwards,Norm,Norm,1,4,5,6,1940,1950,1,1,2,2,1,0,2,2,3,2,2,1,2,312,3,0,444,756,1,4,2,2,756,378,0,1134,1,0,1,1,3,1,2,7,1,0,5,2,1940,2,1,240,2,2,3,0,0,0,0,0,0,,,,0,4,2007,1,AdjLand,126000
419,420,20,2,65.0,8450,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,5,6,1968,1968,1,1,1,1,1,0,2,2,2,2,2,1,7,775,3,0,281,1056,1,3,1,1,1056,0,0,1056,1,0,1,0,3,1,2,6,1,1,Fa,1,1968,2,1,304,2,2,1,0,85,184,0,0,0,,,,0,7,2010,1,Normal,142000
420,421,90,1,78.0,7060,Pave,,1,1,AllPub,1,1,Mitchel,Norm,Norm,3,6,7,5,1997,1998,1,1,1,1,2,200,2,1,1,1,1,2,1,1309,3,0,35,1344,1,3,1,1,1344,0,0,1344,2,0,2,0,2,2,2,8,1,0,5,1,1997,3,4,784,2,2,1,0,0,0,0,0,0,,,,0,11,2008,1,Alloca,206300
421,422,20,2,,16635,Pave,,2,1,AllPub,2,1,NWAmes,Norm,Norm,1,1,6,7,1977,2000,1,1,6,6,3,126,1,2,2,1,2,1,2,1246,3,0,356,1602,1,1,1,1,1602,0,0,1602,0,1,2,0,3,1,1,8,1,1,2,1,1977,3,2,529,2,2,1,240,0,0,0,0,0,,,,0,6,2009,1,Normal,215000
422,423,20,2,100.0,21750,Pave,,1,4,AllPub,1,2,Mitchel,Artery,Norm,1,1,5,5,1954,1954,2,1,4,4,1,0,2,2,2,2,2,1,3,0,3,0,988,988,1,3,1,3,988,0,0,988,0,0,1,0,2,1,2,4,1,0,5,1,1954,1,2,520,2,2,2,0,0,0,0,0,0,,,,0,2,2008,1,Normal,113000
423,424,60,2,80.0,9200,Pave,,1,1,AllPub,1,1,NoRidge,Norm,Norm,1,2,8,5,1998,1998,1,1,1,1,2,473,1,2,1,1,2,1,1,986,3,0,484,1470,1,1,1,1,1470,1160,0,2630,1,0,2,1,4,1,1,8,1,1,2,1,1998,3,3,696,2,2,1,0,66,0,0,0,0,,,,0,6,2008,1,Normal,315000
424,425,20,2,72.0,9000,Pave,,1,1,AllPub,1,1,NAmes,Norm,Norm,1,1,6,5,1956,1956,1,1,3,3,2,74,2,2,2,1,2,1,6,616,3,0,580,1196,1,1,1,3,1196,0,0,1196,1,0,1,0,2,1,2,6,1,1,1,1,1956,1,1,297,2,2,1,0,44,0,0,0,0,,,,0,5,2008,1,Normal,139000
425,426,60,1,60.0,3378,Pave,Grvl,1,4,AllPub,1,1,OldTown,Norm,Norm,1,2,7,8,1946,1992,1,1,4,4,1,0,2,1,2,2,2,1,3,0,3,0,651,651,1,1,1,1,707,682,0,1389,0,0,1,1,3,1,2,6,1,2,1,2,1947,2,1,240,2,2,3,0,0,126,0,0,0,,,,0,9,2009,1,Normal,135000
426,427,80,2,,12800,Pave,,1,3,AllPub,1,2,SawyerW,Norm,Norm,1,3,7,5,1989,1989,1,1,3,3,2,145,1,2,1,1,2,2,1,1518,3,0,0,1518,1,1,1,1,1644,0,0,1644,1,1,2,0,2,1,1,5,1,1,2,1,1989,3,2,569,2,2,1,80,0,0,0,396,0,,,,0,8,2009,1,Normal,275000
